cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,12591,Mozart e Salieri,RJ,140000.0,2002
191,Banco do Brasil S.A,13752,Festival Internacional de Animação do Brasil Anima Mundi 2002,RJ,50000.0,2002
380598,Banco do Brasil ,13717,Fic Brasília (IV),DF,60000.0,2002
57240000122,Cimento Planalto S/A.,23306,Livro de Arte:Desenhos de Francisco Faria no Instituto Tomie Ohtake,PR,32390.0,2002
57240000122,Cimento Planalto S/A.,23334,Augusto Roa Bastos e a Memória Mítica da Fundação das Américas,PR,24220.0,2002
70698000111,Cia Energética de Brasilia - CEB,13717,Fic Brasília (IV),DF,300000.0,2002
70698000111,Cia Energética de Brasilia - CEB,991834,Temporada Lírica- OSTNCS,DF,90000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,10189,Plano Artístico da Academia Nacional de Música - ANM - 2002/2003,RJ,50000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,11158,Brasília Momumentos Marcos Esculturas,GO,40000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,11359,Vale Amazônico (O),SP,165000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,11394,"Poder, Glória e Solidão",RS,50000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,14197,Plano Anual de Atividade do Museu da Arte Moderna do Rio de Janeiro 2002,RJ,105000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,20581,"Projeto Memória Musical - Concerto VI
",SP,57000.0,2002
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,23133,Os Quatro Elementos - Ar,RJ,38000.0,2002
359877000173,Companhia Imobiliária de Brasília - TERRACAP,13776,Festival de Brasília do Cinema Brasileiro (XXXV),DF,150000.0,2002
360305000104,Caixa Econômica Federal,13203,Casarão 19 - Rua Joaquim Távora,BA,213828.96,2002
360305000104,Caixa Econômica Federal,22118,O Olhar Viajante de Pierre Fatumbi Verger ,BA,31000.0,2002
360305000104,Caixa Econômica Federal,22131,Casarão 53 - Rua Joaquim Távora ,DF,99536.86,2002
360305000104,Caixa Econômica Federal,22132,"Casarões 38,40 e 42 - Rua Deraldo Dias ",DF,112493.65,2002
360305000104,Caixa Econômica Federal,22133,Casarão 11 - Rua Joaquim Távora,DF,121810.46,2002
360305000104,Caixa Econômica Federal,22134,Casarão 56 - Rua Ribeiro dos Santos,DF,120137.38,2002
360305000104,Caixa Econômica Federal,22415,Museu de Artes e Ofícios - Arquitetura e Restauração,MG,300000.0,2002
360305000104,Caixa Econômica Federal,22492,Solar da Afonso Pena ,DF,162630.0,2002
360305000104,Caixa Econômica Federal,24416,Restauração do Teatro São João,CE,400000.0,2002
360305000104,Caixa Econômica Federal,24445,Tocando o Restauro - Matriz do Rosário - Pirinópolis,GO,500000.0,2002
360305238780,Caixa Econômica Federal,3295,Projeto de Restauração do Conjunto Arquitetônico do Arquivo Nacional,RJ,1500000.0,2002
469171000164,Hotel  Phenicia  Ltma.,20649,Verdadeira História de Beatriz Alzira (A),RJ,7154.01,2002
796315000197,IDAQ- Insttituto de Desenvolvimento Assist. Técnica e Qual. em Transportes,11248,Mário Andreazza e a Integração Brasileira ,RJ,10000.0,2002
2320032000108,Telebrasília Celular S/A,115,Programa Alternativo,DF,17500.0,2002
2320032000108,Telebrasília Celular S/A,10510,Fim do Jogo,RJ,7500.0,2002
2320032000108,Telebrasília Celular S/A,14215, Nosso Herói Rondon - Exposição Itinerante,RJ,90870.37,2002
2320032000108,Telebrasília Celular S/A,20091,Saltimbancos (Os),DF,76000.0,2002
2320032000108,Telebrasília Celular S/A,20333,Rapaz da Rabeca e a Moça da Camisinha (O),DF,97000.0,2002
2320032000108,Telebrasília Celular S/A,20466,Festival de Música Sertaneja  de Brasília (III),MG,80000.0,2002
2320032000108,Telebrasília Celular S/A,21406,Expoabra - Shows XX,MG,60000.0,2002
2558132000169,Tele Centro Oeste Celular Participações S.A,13801,Projeto Carmen Miranda (South American Way) - Turnê Nacional e Internacional.,RJ,25000.0,2002
2558132000169,Tele Centro Oeste Celular Participações S.A,14220,Centenário de Rebolo,SP,3300.0,2002
2558132000169,Tele Centro Oeste Celular Participações S.A,21002,Cia. de Comédia Os Melhores do Mundo,DF,28000.0,2002
2558132000169,Tele Centro Oeste Celular Participações S.A,21020,Capital Inicial - Rosas e Vinho Tinto ,DF,18000.0,2002
