cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,950962,Via Brasil,RJ,200000.0,1996
208000100,BRB - Banco de Brasília S.A.,960326,Toda Parede Merece um Quadro,DF,3000.0,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,950179,Cego que Gritava Luz(O),SP,100000.0,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,950400,No Coração dos Deuses,DF,200000.0,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,951173,Manutenção e Saneamento da Fundação Brasileira de Teatro,DF,200000.0,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,960486,Balé Kirov - Turnê no Brasil,RJ,40000.0,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,960501,Primeiro Milagre (O),DF,19699.64,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,960521,Tronco (O),SP,400000.0,1996
58578000107,Telecomunicações de Brasília S/A- Telebrasília,960940,Invenção de Brasília (A),SP,50000.0,1996
70698000111,Cia Energética de Brasilia - CEB,950598,Cucaracha(A),DF,12000.0,1996
70698000111,Cia Energética de Brasilia - CEB,960307,Cena Contemporânea - Mostra Internacional  (II),DF,12000.0,1996
70698000111,Cia Energética de Brasilia - CEB,960410,Brasília Capital Cultural,DF,100000.0,1996
70698000111,Cia Energética de Brasilia - CEB,960412,Estória Original   - Mitologia Caiapó,DF,38891.72,1996
70698000111,Cia Energética de Brasilia - CEB,961512,Ópera Rap,DF,5000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950133,Conversas Brasileiras (Ex-alma Sem Besouro Não Escuta Zum-Zum-Zum),DF,65000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950348,Atividades Culturais do Museu da Memória Republicana,MA,100000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950376,Restauração da Igreja de Nossa Sra. do Rosário Matriz de Pirenópolis,GO,275000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950675,LIBERTAÇÃO,DF,200000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950799,Estabilização e Conservação do Teatro de Pirenópolis,GO,57000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950938,Restauração da Igreja da Sé,MA,450000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950939,Concurso Literário para os Países de Lingua Portuguesa,MA,150000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950940,Festival da Canção Popular do Maranhão,MA,50000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,950962,Via Brasil,RJ,100000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960279,Terceira  Morte de Joaquim Bolivar (A),RJ,100000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960386,Programa de Valorização à Música Produzida no Maranhão,MA,50000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960388,Editoração da Memória Cultural Maranhense,MA,100000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960389,Reconstrução da Cobertura do Palácio dos Leões,MA,400000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960390,Execução das Fundações e da Estrutura do Museu de Ex Voto de São José de Ribamar-Etapa Inicial,MA,100000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960850,Telecartemas: Tributo a Aloisio Magalhães,DF,80000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,960869,Diplomacia Brasileira,RJ,110000.0,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,961231,Aquisição e Instalação de Equipamentos de Luz e Som do Theatro da Paz,PA,269939.8,1996
336701000104,Telecomunicações Brasileiras S/A -Telebrás,961596,Recuperação e Modernização da Casa de Cultura Josué Montello,MA,100000.0,1996
360305000104,Caixa Econômica Federal,960191,Bienal Internacional de São Paulo  ( 23º),SP,250000.0,1996
360305000104,Caixa Econômica Federal,960692,Festival de Inverno da UFMG (28º),MG,5000.0,1996
402610000111,CBL Construtora Borges Ltda,960723,Intercâmbio Escolar Ano da Educação e Cultura,MG,1000.0,1996
578443000164,Caenge- Construção Administração e Engenharia Ltda,960671,Manutenção e Sobrevivência do Coral,DF,12400.0,1996
584755000180,Via Engenharia S.A.,950363,Frutas Brasil II,SP,109007.62,1996
584755000180,Via Engenharia S.A.,961682,República do Paraibuna (A),MG,4500.0,1996
1645738000250,Politec Informática,950598,Cucaracha(A),DF,2000.0,1996
24900259000146,Forum Propaganda Ltda.,950598,Cucaracha(A),DF,500.0,1996
31546450000108,"BB Financeira S.A. - Crédito, Financiamento e Investimento",961638,Restauração do Teatro Nacional Cláudio Santoro,DF,840000.0,1996
33000092026125,Esso Brasileira de Petróleo Ltda,960476,OSB - Temporada 1996/1997,RJ,4000.0,1996
33481334000183,Só Software Brasília Ltda.,950412,Pintar é Viver,DF,800.0,1996
33641358000152,Serviço Social da Indústria - SESI - DF,960476,OSB - Temporada 1996/1997,RJ,15000.0,1996
34028316000103,Empresa Brasileira de Correios e Telégrafos (ECT),960191,Bienal Internacional de São Paulo  ( 23º),SP,200000.0,1996
34028316000103,Empresa Brasileira de Correios e Telégrafos (ECT),960237,Festival de Dança do Triângulo (X),MG,50000.0,1996
38007043000171,Marcel Assessoria Comércio e Representações Ltda,960879,Depois do Escuro,DF,600.0,1996
1008713000164,Fujioka Eletro Imagem S/A,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
1021427000139,Onogás S/A Comércio e Indústria,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1500.0,1996
1534080000128,Novo Mundo Móveis e Utilidades Ltda,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,3000.0,1996
1556109000172,Instituto Maria Auxiliadora,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
1571256000111,Telecomunicações de Goiás S.A. TELEGOIÁS,940265,"Tranças de Maria,As",SP,300000.0,1996
1571256000111,Telecomunicações de Goiás S.A. TELEGOIÁS,950173,Mural  O Sonho de Dom Bosco,GO,200000.0,1996
1571256000111,Telecomunicações de Goiás S.A. TELEGOIÁS,951192,Sabor Brasil,RJ,100000.0,1996
1587609000171,Universidade Católica de Goiás mantida pela Sociedade Goiana de Cultura.,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
2089324000173,Colégio Sena Aires Ltda,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
2100121000130,J. K . Confecções Ltda,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
3463635000113,Degraus Centro de Estudos,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,2000.0,1996
26728188000263,Colégio Disciplina Ltda,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
33417056000103,Livraria e Editora Cultura Goiânia,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1000.0,1996
33636838000125,Nasa Administradora de Consórcio S/C Ltda,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1500.0,1996
37837861000139,Caixa Escolar da Escola Técnica Federal de Goiás,950487,Dossiê de Goiás  um perfil do Estado e seus Municípios,GO,1050.0,1996
24670200000110,Telecomunicações de Mato Grosso S.A. TELEMAT,960403,Ciclo de Música de Câmara,MT,61464.53,1996
24670200000110,Telecomunicações de Mato Grosso S.A. TELEMAT,960549,Entorno de Monumento,MT,189968.18,1996
3226149000181,Missão Salesiana de Mato Grosso,960871,Casa da Memória - Arnaldo Estevão de Figueiredo,MS,235.0,1996
3244282000160,Colégio Nossa Senhora Auxiliadora,960871,Casa da Memória - Arnaldo Estevão de Figueiredo,MS,235.0,1996
3466521000127,Telecomunicações de Mato Grosso do Sul S.A. - TELEMS,960871,Casa da Memória - Arnaldo Estevão de Figueiredo,MS,113653.84,1996
3572989000104,Cortez & Cia,960871,Casa da Memória - Arnaldo Estevão de Figueiredo,MS,1000.0,1996
3715471000174,Arquitécnica,960871,Casa da Memória - Arnaldo Estevão de Figueiredo,MS,50.0,1996
16017238000160,Escritório Dr. Arnaldo Estevão de Figueiredo - Topografia/Projetos Ltda. (Proterra),960871,Casa da Memória - Arnaldo Estevão de Figueiredo,MS,470.0,1996
12186524000106,TV Gazeta de Alagoas,960683,Maceio Jazz Festival (II),AL,91801.95,1996
69976629000178,Clinica de Doenças Renais Ltda.,960683,Maceio Jazz Festival (II),AL,40000.0,1996
166695000186,Corsase Corretora de Seguros Ltda.,951084,"Produção independente de um disco do artista nordestino ""Wanderlis do Nordeste""",BA,470.0,1996
222761000198,Intermotors Vaículos Ltda,961280,O que é que a Bahia tem,RJ,3000.0,1996
231817000170,18 Kilataes Jóias,961280,O que é que a Bahia tem,RJ,1800.0,1996
491403000180,Bicho da Cara Preta,961280,O que é que a Bahia tem,RJ,4000.0,1996
13188370000227,Day Horc Hospital de Olhos Ruy Cunha Ltda,961280,O que é que a Bahia tem,RJ,3750.0,1996
13612916000144,Casa Bella Decoração Ltda,961280,O que é que a Bahia tem,RJ,1800.0,1996
13863253000130,Universal English Course Ltda,961280,O que é que a Bahia tem,RJ,3000.0,1996
13996145000136,Vídeo Tapes Audio e Vídeo Ltda,951084,"Produção independente de um disco do artista nordestino ""Wanderlis do Nordeste""",BA,25.0,1996
14078273000163,Pererê Peças Motociclo Ltda,960369,Festival Music Collection e Universitário  (I),BA,20000.0,1996
14259220000149,Nordeste Linhas Aéreas,960809,Festival Internacional SESIMINAS de Corais (Ex Coros de Juiz de Fora),MG,150.0,1996
14854194000105,Alberto Fernandez Abubakir,961280,O que é que a Bahia tem,RJ,200.0,1996
15228042000151,IRTE - Instituto de Reabilitação Terapeutica e Estética,961280,O que é que a Bahia tem,RJ,3000.0,1996
15685159000407,Pedro Márcio Gomes dos Santos e CIA,961280,O que é que a Bahia tem,RJ,2000.01,1996
33870163000184,Banco Alvorada S.A.,960008,Continua...Tudo Bem (E),SP,215000.0,1996
40563512000180,Guimarães Comercial de Alimentos Ltda,951084,"Produção independente de um disco do artista nordestino ""Wanderlis do Nordeste""",BA,25.0,1996
63264162000157,Pos-Tudo Restaurante,961280,O que é que a Bahia tem,RJ,200.0,1996
73927261000206,Banzai Sushi Bar,961280,O que é que a Bahia tem,RJ,250.0,1996
74136110000111,Altamirando Benedito de Souza,951084,"Produção independente de um disco do artista nordestino ""Wanderlis do Nordeste""",BA,25.0,1996
86815743000135,Divz Ind. Com. Confecção Ltda,961280,O que é que a Bahia tem,RJ,1800.0,1996
86876570000165,Trevo Produções e Eventos Ltda,961280,O que é que a Bahia tem,RJ,200.0,1996
96714746000136,João Américo Sonorização,961280,O que é que a Bahia tem,RJ,250.0,1996
96728720000147,IDW Comércio e Serviços Ltda,961280,O que é que a Bahia tem,RJ,200.0,1996
97470918000136,Albun Antiguidades Ltda,961280,O que é que a Bahia tem,RJ,400.0,1996
6573471000175,Cartório Sales Bezerra,950437,Segredos,CE,2000.0,1996
7072812000191,Telecomunicações do Ceará S.A. -TELECEARÁ,920803,Ostra e o Vento (A),RJ,170000.01,1996
7072812000191,Telecomunicações do Ceará S.A. -TELECEARÁ,950918,Lygia e Morte,SP,100000.0,1996
7072812000191,Telecomunicações do Ceará S.A. -TELECEARÁ,961703,Lua Cambará,SP,115000.0,1996
7196934000190,BEC - Banco do Estado do Ceará S.A,951186,Folha de Centro,CE,11000.0,1996
7237373000120,Banco do Nordeste do Brasil S.A,960239,Baile Perfumado,PE,50000.0,1996
7237373000120,Banco do Nordeste do Brasil S.A,960933,Padaria Espiritual,CE,10480.0,1996
7251515000103,Quimindústria S.A.,951183,Rede Cearense de Publicações  Alternativas,CE,9451.0,1996
8811226004333,São braz S/A Industria e Comercio de Alimentos,951183,Rede Cearense de Publicações  Alternativas,CE,515.868,1996
23711344000104,L. D. Empreendimentos Imobiliários Ltda,951183,Rede Cearense de Publicações  Alternativas,CE,940.0,1996
8937336000510,Exótica Calçados Ltda,960273,"Lula Cardoso Ayres, Vida e Obra",PE,5000.0,1996
10819803000126,Telecomunicações de Pernambuco S.A. - TELPE,960273,"Lula Cardoso Ayres, Vida e Obra",PE,20000.0,1996
11258183000166,TV Globo de Recife Ltda,951223,Apoio ao Patrimônio Cultural Brasileiro,RJ,15000.0,1996
24380578000189,WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE S/A,940018,História da Vida Privada Brasileira,SP,74705.12,1996
33009960005483,Santista Alimentos S.A,960273,"Lula Cardoso Ayres, Vida e Obra",PE,15000.0,1996
33412792000322,Construtora Queiroz Galvão S/A,950983,História do Homem(A),SP,234019.5,1996
33641358120212,Serviço Social da Industria - SESI,960861,Exposição Filatélica Brasileira BRAPEX-96,PE,4000.0,1996
48785836000175,Continental do Nordeste S.A.,960335,Brasil Parques Nacionais,SP,50000.0,1996
61071387022726,Banco Bandeirantes S/A,950950,Série de Concertos,RJ,316654.92,1996
6862627000138,Claudino S/A - Lojas de Departamento,960431,Encontro Nacional de Folguedos do Piauí -(XX),PI,30000.0,1996
4398525000188,Rigesa da Amazônia S.A.,950929,Felício,SP,20000.0,1996
84125038000180,B.S. Continental da Amazõnia Ltda,960336,Flores do Alimento- Momentos e Fragmentos da Natureza em Euforia,SP,24190.06,1996
4815411000196,TELEPARÁ - Telecomunicações do Pará S.A,961846,Revisitando Belém,RJ,70275.25,1996
4815411000196,TELEPARÁ - Telecomunicações do Pará S.A,962080,Festival Natalino,PA,200000.0,1996
4902979000144,Banco da Amazônia S.A.,961698,Desbravadores do Rio Amazonas,RS,4800.0,1996
27536937000132,Pasola Auto Peças Ltda,960152,Micavelhense I,ES,251.0,1996
33530734000131,Transportadora Colatinense Ltda,960152,Micavelhense I,ES,4960.16,1996
553764000104,DIMAV DIMAP Veículos Ltda,951095,Patrocínio Coral Intendente Câmara,MG,1000.0,1996
664902000122,Belgo Mineira Participação Indústria e Comércio Ltda,960809,Festival Internacional SESIMINAS de Corais (Ex Coros de Juiz de Fora),MG,5000.0,1996
803728000151,Vianna Engenharia,960269,Viagem do Corpo Coral da Copasa MG a  Barcelona/Espanha,MG,1100.0,1996
1460988000134,Livraria Fenix,951189,Circuito Vale do Aço de Artes 1996,MG,100.0,1996
1534593000210,Tecidos TITA,960237,Festival de Dança do Triângulo (X),MG,10000.0,1996
1548981000179,"Financeira BEMGE, Crédito, Financiamento, Investimento",961176,Outras Estórias (Ex: Nomes do Rosa (Os) ),RJ,250000.0,1996
16530446000168,Completa Engenharia S.A.,960269,Viagem do Corpo Coral da Copasa MG a  Barcelona/Espanha,MG,300.0,1996
16587834000185,Comim Construtora Ltda,960269,Viagem do Corpo Coral da Copasa MG a  Barcelona/Espanha,MG,550.0,1996
16628281000323,Samarco Mineração S.A.,960848,"Reforma da Casa da Praça Antônio Dias, 80",MG,3800.0,1996
16631087000135,Sindicato da Indústria da Construção Pesada no Estado de M. Gerais,960269,Viagem do Corpo Coral da Copasa MG a  Barcelona/Espanha,MG,1894.4,1996
16670085000155,Localiza Rent a Car S/A,950144,Tiradentes,RJ,315627.69,1996
16701716000156,FIAT Automóveis S/A,960109,Fundação Clóvis Salgado 25,MG,341000.0,1996
