cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,1665,Festival de Inverno da UFPR (10º),PR,19000.0,2000
191,Banco do Brasil S.A,1951,Festival Brasil 500 Anos no Reino Unido,SP,150000.0,2000
191,Banco do Brasil S.A,991497,Festival de Teatro de Bonecos de Brasília,DF,20000.0,2000
191,Banco do Brasil S.A,993464,Brasileiros 500 Anos de Raizes e Misturas (OS),SP,200000.0,2000
42000122,Auto Posto Gasol Ltda,950012,Complexo das Artes,DF,733.0,2000
42000122,Auto Posto Gasol Ltda,991585,Brasil - 500 Anos de Música,DF,952.81,2000
38463000142,Lubrificantes Gasol Indústria e Comércio Ltda,991585,Brasil - 500 Anos de Música,DF,483.08,2000
58578000107,Telecomunicações de Brasília S/A- Telebrasília,3451,A Baleia Branca - Moby Dick,DF,1500.0,2000
58578000107,Telecomunicações de Brasília S/A- Telebrasília,981403,Jornal Radical,DF,40000.0,2000
70698000111,Cia Energética de Brasilia - CEB,984893,A Conspiração do Silêncio,GO,70000.0,2000
70698000111,Cia Energética de Brasilia - CEB,991700,SamBrasília- Carnaval 2000/ 500 Anos do Descobrimento,DF,50000.0,2000
70698000111,Cia Energética de Brasilia - CEB,991834,Temporada Lírica- OSTNCS,DF,270000.0,2000
82024000137,Companhia de Água e Esgotos de Brasília - CAESB,3438,Festival de Música Sertaneja de Brasília,DF,190000.0,2000
82024000137,Companhia de Água e Esgotos de Brasília - CAESB,990395,"Céu e Terra, Água e Ar...",RS,15000.0,2000
82024000137,Companhia de Água e Esgotos de Brasília - CAESB,991700,SamBrasília- Carnaval 2000/ 500 Anos do Descobrimento,DF,50000.0,2000
306597000105,Cascol Combustíveis para Veículos e Representação Ltda,950012,Complexo das Artes,DF,1708.0,2000
306597000105,Cascol Combustíveis para Veículos e Representação Ltda,991585,Brasil - 500 Anos de Música,DF,2505.48,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,510,Exposição Langsdorff 1999,SP,55000.0,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,943,Araken Pinturas,SP,35000.0,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,1675,Momentos - Beijos de Nelson Rodrigues,RJ,50000.0,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,960195,Baia de Guanabara,RJ,24000.0,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,981945,"""MARAMAR""",RJ,120000.0,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,982276,Velho Chico,DF,40000.0,2000
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,983245,Memória Musical - Concerto II,SP,61000.0,2000
373589000173,Cal Combustíveis Automotivos Ltda.,950012,Complexo das Artes,DF,1788.0,2000
373589000173,Cal Combustíveis Automotivos Ltda.,991585,Brasil - 500 Anos de Música,DF,3708.54,2000
399857000126,COMPANHIA DE DESENVOLVIMENTO DO VALE DO SÃO FRANCISCO,982276,Velho Chico,DF,25000.0,2000
584755000180,Via Engenharia S.A.,3936,03 Artistas de Brasília : 03 Visões e 03 Livros.,DF,50000.0,2000
603738000143,Gasol Combustíveis Automotivos Ltda,950012,Complexo das Artes,DF,616.0,2000
661132000164,Canaã Combustíveis Para Veículos Ltda,950012,Complexo das Artes,DF,1546.0,2000
661132000164,Canaã Combustíveis Para Veículos Ltda,991585,Brasil - 500 Anos de Música,DF,991.72,2000
715375000138,Comal Combustíveis Automotivos Ltda,950012,Complexo das Artes,DF,1619.0,2000
1442979000110,Unidrogas Comércio de Medicamentos Ltda.,994259,Dossiê de Goiás,GO,12650.0,2000
1571702000198,Halex Istar Industria Farmacêutica Ltda.,994259,Dossiê de Goiás,GO,10000.0,2000
1599296000171,Caixa Capitalização S/A,991042,Carnaval da Gente - Ano 2000,SC,80000.0,2000
1645738000179,Politec S/A,997565,"Modernização, modificação e reforma do MAG e CLA",GO,53205.0,2000
2320032000108,Telebrasília Celular S/A,140,Festival de Brasília do Cinema Brasileiro (XXXIII),DF,125000.0,2000
2320032000108,Telebrasília Celular S/A,1729,O Melhor do Teatro Brasileiro,DF,20000.0,2000
2320032000108,Telebrasília Celular S/A,1844,Comédia (5 x),DF,17500.0,2000
2320032000108,Telebrasília Celular S/A,1961,Cantare in Vaticano 2000,DF,52000.0,2000
2320032000108,Telebrasília Celular S/A,2617,Sábado Criança,DF,6000.0,2000
2320032000108,Telebrasília Celular S/A,2973,Djavan na Concha,DF,35000.0,2000
2320032000108,Telebrasília Celular S/A,3428,Marina Lima,DF,22000.0,2000
2320032000108,Telebrasília Celular S/A,3501,Sandy e Junior,DF,37500.0,2000
2320032000108,Telebrasília Celular S/A,3561,Um Toque Mágico,DF,11280.0,2000
2320032000108,Telebrasília Celular S/A,3601,Toque Mix Cultural,DF,8045.0,2000
2320032000108,Telebrasília Celular S/A,981426,De Bem com a Vida e Cortina de Fumaça - Contos Infantis,DF,160000.0,2000
2320032000108,Telebrasília Celular S/A,990828,Mais Perto,RJ,11000.0,2000
2320032000108,Telebrasília Celular S/A,991703,Caixa 2,SP,36000.0,2000
2558134000158,Tele Norte Leste Participações S.A,2559,Turnê Brasileira Comunhão de Bens,MG,90000.0,2000
2558134000158,Tele Norte Leste Participações S.A,991707,Doutores da Alegria - Plano anual 2000,SP,800000.0,2000
2558134000158,Tele Norte Leste Participações S.A,994326,Revista Palavra,MG,150000.0,2000
2558134000158,Tele Norte Leste Participações S.A,997972,Restauração do Prédio 475 da rua da Palma,MA,305873.94,2000
2570688000170,Telecentro Sul Participações S.A.,1614,Séries,DF,470000.0,2000
