cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,56516,Yoko Ono - Horizontal Memories,SP,187500.0,2008
191,Banco do Brasil S.A,59147,Sutil 15 anos,PR,494400.0,2008
191,Banco do Brasil S.A,610013,Café Cultural CCBB,SP,25000.0,2008
191,Banco do Brasil S.A,610480,Modinhas e Choros - Uma Canção Brasileira,SP,268000.0,2008
191,Banco do Brasil S.A,610507,Di Cavalcanti - Cronista de Seu Tempo,SP,60000.0,2008
191,Banco do Brasil S.A,610589,Projeto Reações,RJ,10964.99,2008
191,Banco do Brasil S.A,610924,Música do Pan (A),RJ,45000.0,2008
191,Banco do Brasil S.A,611428,Nu de Mim Mesmo,RJ,86052.0,2008
191,Banco do Brasil S.A,62099,Bossa Nova In Concert,RJ,538730.51,2008
191,Banco do Brasil S.A,62190,Plano Anual de Trabalho da Sociedade Amigos da Cinemateca-2006,SP,20000.0,2008
191,Banco do Brasil S.A,62491,Motamoros,SP,75000.0,2008
191,Banco do Brasil S.A,62878,Música sacra e de devoção - RJ,SP,94960.0,2008
191,Banco do Brasil S.A,63950,Pelo Amor de Deus!,RJ,289040.0,2008
191,Banco do Brasil S.A,64175,Foto Arte Brasília - V,DF,12000.0,2008
191,Banco do Brasil S.A,67278,Mulheres do Sol,SP,229900.0,2008
191,Banco do Brasil S.A,67645,Isumavut - A Arte de Nove Mulheres do Ártico Canadense,DF,30000.0,2008
191,Banco do Brasil S.A,68021,Ribeirão Preto vai ao Cinema 2007 ,SP,50000.0,2008
191,Banco do Brasil S.A,68220,Trópicos (Os),RJ,950010.57,2008
191,Banco do Brasil S.A,68221,Lusa - A Matriz Portuguesa,SP,1766707.33,2008
191,Banco do Brasil S.A,68426,Quartet,SP,180000.0,2008
191,Banco do Brasil S.A,68596,Mediação em Arte-Educação - Educativo CCBB - 2007,SP,200000.0,2008
191,Banco do Brasil S.A,68895,Concertos art invest ao meio-dia internacional 2007,SP,165000.0,2008
191,Banco do Brasil S.A,68990,Lençol Freático,SP,63750.0,2008
191,Banco do Brasil S.A,69205,Novas Orquestras - 2ª Edição,PR,407500.0,2008
191,Banco do Brasil S.A,69594,Dois irmãos,SP,250000.0,2008
191,Banco do Brasil S.A,69696,Poço (O) - Cia Le Plat Du Jour,SP,52500.0,2008
191,Banco do Brasil S.A,69725,Sessão Criança 2007,RJ,10000.0,2008
191,Banco do Brasil S.A,69766,Ação Educativa para Exposição de Arte,SP,151841.7,2008
191,Banco do Brasil S.A,69786,Imin 100 - Integração e evolução do Nikkey - programação artística,PR,80000.0,2008
191,Banco do Brasil S.A,69847,Galeria dos Valores-CCBB-RJ,RJ,365600.0,2008
191,Banco do Brasil S.A,70151,Casulo,DF,101096.0,2008
191,Banco do Brasil S.A,70314,Nenê Bonet,RJ,153000.0,2008
191,Banco do Brasil S.A,70347,"Um Círculo de Ligações: Fujita no Brasil, Kaminagai e o Jovem Mori",SP,700000.0,2008
191,Banco do Brasil S.A,70527,Mostras Exposições Itinerantes do Centro Cultural Banco do Brasil,SP,20000.0,2008
191,Banco do Brasil S.A,70839,Alexander Kluge  O Quinto Ato,SP,53945.27,2008
191,Banco do Brasil S.A,70873,Mãe Coragem,RJ,350000.0,2008
191,Banco do Brasil S.A,70884,Clandestina Liberdade Os Imigrantes no Cinema Contemporâneo,RJ,46000.0,2008
191,Banco do Brasil S.A,70965,"Que situação hein, Debord?",SP,89000.0,2008
191,Banco do Brasil S.A,710034,Cinema Nacional Legendado e Áudio-Descrito,RJ,153000.0,2008
191,Banco do Brasil S.A,710091,Tempo Sob Medida (O),RJ,400000.0,2008
191,Banco do Brasil S.A,710141,Projeto Donzela Guerreira: A Música das Mulheres,SP,184966.0,2008
191,Banco do Brasil S.A,710187,"Mostra Camera, Close ",RJ,55000.0,2008
191,Banco do Brasil S.A,710321,Inedito No Rio 2008 ,RJ,62000.0,2008
191,Banco do Brasil S.A,710796,Cena Contemporânea - Festival Internacional de Teatro de Brasília 2008,DF,198855.0,2008
191,Banco do Brasil S.A,71087,Programa Educativo Centro Cultural Banco do Brasil - Rio de Janeiro,RJ,264275.33,2008
191,Banco do Brasil S.A,710995,Nouvelle Vague Ontem e Hoje,RJ,53000.0,2008
191,Banco do Brasil S.A,711116,Puccini (Série de Concertos),DF,280000.0,2008
191,Banco do Brasil S.A,711143,Sessão Criança 2008 ,RJ,93705.59,2008
191,Banco do Brasil S.A,711189,Mostra Estudantil de Teatro,RJ,140000.0,2008
191,Banco do Brasil S.A,711668,Homem Célebre (O),RJ,180000.0,2008
191,Banco do Brasil S.A,711935,Oriente Desconhecido,RJ,145986.36,2008
191,Banco do Brasil S.A,711993,Martinho José Ferreira - 70 Anos de Brasilidade,RJ,29749.04,2008
191,Banco do Brasil S.A,71200,Poesia no Jardim da Filosofia,SP,242408.88,2008
