cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,12659,K2,SP,100000.0,2003
191,Banco do Brasil S.A,20912,Cena Contemporânea  2002,GO,135000.0,2003
191,Banco do Brasil S.A,24348,Cinesul 2003 Festival Latino Americano de Cinema e Vídeo,RJ,175000.0,2003
191,Banco do Brasil S.A,24488,Plano Anual de Atividades do Centro Cultural Banco do Brasil -PAA 2003 -Módulo II,RJ,4307941.01,2003
191,Banco do Brasil S.A,24489,Plano Anual de Atividades do Centro Cultural Banco do Brasil- PAA 2003 - Módulo I,RJ,1915959.53,2003
191,Banco do Brasil S.A,26640,Casa dos Budas Ditosos (A),SP,220000.0,2003
191,Banco do Brasil S.A,26923,Circuito Musical 2003,RJ,150000.0,2003
191,Banco do Brasil S.A,28886,Ordenação e Vertigem ,SP,747000.0,2003
191,Banco do Brasil S.A,30370,Festival Internacional de Animação do Brasil Anima Mundi 2003,RJ,254950.0,2003
191,Banco do Brasil S.A,32231,Mostra Curta Cinema - Festival Internacional de Curtas do Rio de Janeiro (13ª),RJ,80000.0,2003
191,Banco do Brasil S.A,34917,"Yanomami, O Espiríto da Floresta ",RJ,485700.0,2003
802000100,HC Pneus S/C,4683,O Caminho das Águas Quentes,DF,79500.0,2003
57240000122,Cimento Planalto S/A.,23306,Livro de Arte:Desenhos de Francisco Faria no Instituto Tomie Ohtake,PR,114841.53,2003
57240000122,Cimento Planalto S/A.,23334,Augusto Roa Bastos e a Memória Mítica da Fundação das Américas,PR,85870.0,2003
59857000187,Centro Universitario de Brasília,31093,Exposição Agropecuária Cidade de Brasília (X) - Shows,MG,25000.0,2003
59857000187,Centro Universitario de Brasília,32037,XXI Expoabra - Shows ,MG,15000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,10189,Plano Artístico da Academia Nacional de Música - ANM - 2002/2003,RJ,49000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,11355,Bibliotecas Ler é Saber - Creches,SP,33000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,20581,"Projeto Memória Musical - Concerto VI
",SP,47000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,23099,,SP,49000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,23133,Os Quatro Elementos - Ar,RJ,49000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,23220,Portais do Novo Milênio,SP,47000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,23687,Paredes Pinturas ,RJ,49995.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,24413,Olinda: Arte em Toda Parte - 3ª edição,RJ,49000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,24703,"Brasília,1968",ES,48000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,24893,Projeto de Integração de Atores do Nordeste ,CE,68000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,30830,Exposição Aeroporto,DF,49000.0,2003
352294000110,Empresa Brasileira de Infra-Estrutura Aeroportuária - Infraero,31001,Rio de Janeiro 1900 - 1930,RJ,49000.0,2003
359877000173,Companhia Imobiliária de Brasília - TERRACAP,12449,Picasso Não Pichava ,DF,50000.0,2003
359877000173,Companhia Imobiliária de Brasília - TERRACAP,28872,MAB,DF,80400.0,2003
359877000173,Companhia Imobiliária de Brasília - TERRACAP,30385,Festival de Brasília do Cinema Brasileiro (36º),DF,250000.0,2003
360305000104,Caixa Econômica Federal,1081,3º Festival Internacional de Quadrinhos,RJ,100000.0,2003
360305000104,Caixa Econômica Federal,11417,Grande Guerra (A),PR,35100.0,2003
360305000104,Caixa Econômica Federal,11460,Sementinha Medrosa (A),PR,72364.6,2003
360305000104,Caixa Econômica Federal,13869,Cantorias do Xerem,CE,50000.0,2003
360305000104,Caixa Econômica Federal,14010,Rio Cena Contempôranea - Festival Internacional de Teatro do Rio de Janeiro  ,RJ,100000.0,2003
360305000104,Caixa Econômica Federal,14757,Carnaval 2003 é Frevo Meu Bem!  ( Ex- Carnaval 2002 - Centenário de Nelson Ferreira),PE,150000.0,2003
360305000104,Caixa Econômica Federal,20677,Escola Brasileira de Choro Raphael Rabello,DF,92080.0,2003
360305000104,Caixa Econômica Federal,24527,Nelson Leirner ,DF,93900.0,2003
360305000104,Caixa Econômica Federal,30738,Mostra de Dramaturgia Contemporânea - Segunda Edição,SP,40000.0,2003
360305000104,Caixa Econômica Federal,31135,Porto Alegre em Cena- 10º Edição,RS,107000.0,2003
360305000104,Caixa Econômica Federal,31308,I Encontro Nacional de Cidades Históricas - A Gestão Compartilhada do Patrimônio Cultural,GO,50000.0,2003
837823000176,Companhia Bancorbrás de Administração e Negócios - CBAN,32459,Várzea do Capibaribe,PE,2000.0,2003
1645738000179,Politec S/A,33353,CD- Brasil Central Instrumental,GO,98500.0,2003
1645738000250,Politec Informática,31619,Diz Que Fui Por Aí,DF,70000.0,2003
2320032000108,Telebrasília Celular S/A,21316,Mágico de Oz - O,DF,99956.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,12958,Brasília Brasil - Real,DF,280000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,20677,Escola Brasileira de Choro Raphael Rabello,DF,124328.33,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,20918,Ópera do Malandro,MS,72000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,21567,Festival Porão do Rock 2003,DF,10000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,24374,Programa Alternativo - Rádio,DF,240000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,26949,Shopping Show-BSB-João Bosco,DF,17000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,26955,Projeto Shopping  Show BSB - Leila  Pinheiro,DF,19000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,26959,Shopping Show - BSB - Zelia Duncan,DF,19000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,30253,Longo Caminho - Paralamas do Sucesso,DF,40000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,30562,Melhores do Mundo Brasília/ Goiânia (Os),DF,92081.63,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,31020,Se Toca Brasil,DF,170000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,31093,Exposição Agropecuária Cidade de Brasília (X) - Shows,MG,150000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,31337,Capital Inicial 2003,DF,17000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,31733,Teatro Vivo,DF,45000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,31842,Jovem Guarda Prá Sempre,RJ,290000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,32037,XXI Expoabra - Shows ,MG,150000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,34643,Blitz - Shows,DF,22000.0,2003
2558132000169,Tele Centro Oeste Celular Participações S.A,35304,Mormaii - Shows,DF,50000.0,2003
2898821000112,Condomínio Cível Pró Indiviso do Taguatinga Shopping,30898,Taguatinga Music,DF,64909.33,2003
3554207000104,Via Emprendimentos Imobiliários S/A,30898,Taguatinga Music,DF,100000.0,2003
3635174000119,"Clube Bancorbrás - Hotéis, Lazer e Turismo ",32459,Várzea do Capibaribe,PE,2000.0,2003
