cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,45769,Um Século de Arte Cubana / SP,RJ,176627.22,2007
191,Banco do Brasil S.A,50128,O pescador e sua alma,RJ,222775.0,2007
191,Banco do Brasil S.A,50277,Besouro Cordão-de-Ouro,RJ,98250.0,2007
191,Banco do Brasil S.A,510366,Divas,SP,64055.0,2007
191,Banco do Brasil S.A,51065,Brasília Plena : 45 fotógrafos em 45 horas,DF,50000.0,2007
191,Banco do Brasil S.A,52572,Homemúsica,RJ,260000.0,2007
191,Banco do Brasil S.A,54142,Piratas da Cultura: Comunicação e Cidadania,RJ,34500.0,2007
191,Banco do Brasil S.A,56413,Encontro Marcado com Fernando Sabino - Exposição,MG,40000.0,2007
191,Banco do Brasil S.A,56494,Graphic,PR,160000.0,2007
191,Banco do Brasil S.A,56516,Yoko Ono - Horizontal Memories,SP,562500.0,2007
191,Banco do Brasil S.A,56679,Radamés Gnatalli - 100 anos,DF,25000.0,2007
191,Banco do Brasil S.A,57094,Encontro com o Cinema Brasileiro - Brasília,RJ,17954.0,2007
191,Banco do Brasil S.A,57112,Encontro com o Cinema Brasileiro - São Paulo,RJ,31250.0,2007
191,Banco do Brasil S.A,57213,Ciclo musical Dell'Arte 2006,RJ,274966.0,2007
191,Banco do Brasil S.A,57343,Hedda Gabler,RJ,298250.0,2007
191,Banco do Brasil S.A,57583,"Arte de Cuba, sua música",RJ,31500.0,2007
191,Banco do Brasil S.A,58150,Festival Internacional de Cinema Infantil (IV),RJ,189225.83,2007
191,Banco do Brasil S.A,58513,Exposição Anish Kapoor,SP,472070.95,2007
191,Banco do Brasil S.A,58517,Barroco / Aleijadinho,SP,658950.0,2007
191,Banco do Brasil S.A,59147,Sutil 15 anos,PR,168600.0,2007
191,Banco do Brasil S.A,59298,Seis Séculos de Arte da Gravura,SP,443679.36,2007
191,Banco do Brasil S.A,59327,4 movimentos Rio,RJ,250000.0,2007
191,Banco do Brasil S.A,59375,CCBB Centro de Expressão e Construção,SP,38677.0,2007
191,Banco do Brasil S.A,59561,Seleção Brasil em Cena,RJ,20000.0,2007
191,Banco do Brasil S.A,59565,Antonio Manuel: Fato,RJ,298500.0,2007
191,Banco do Brasil S.A,610013,Café Cultural CCBB,SP,225000.0,2007
191,Banco do Brasil S.A,610027,"70 Bênçãos, Barden Powell",RJ,120417.0,2007
191,Banco do Brasil S.A,610087,Errática - poema ao vivo,RJ,90000.0,2007
191,Banco do Brasil S.A,610100,4 movimentos Brasília,RJ,100000.0,2007
191,Banco do Brasil S.A,610102,Exposição Jardim do Poder,SP,751985.0,2007
191,Banco do Brasil S.A,610118,Baú de Jim Jarmusch (O),DF,125000.0,2007
191,Banco do Brasil S.A,610120,Idade da Inocência (A),DF,96010.0,2007
191,Banco do Brasil S.A,610247,"Robert Bresson e o Cinema Contemporâneo Mostra de Cinema RJ , SP e Brasília",RJ,150502.0,2007
191,Banco do Brasil S.A,610265,Analógico Digital ,RJ,145910.9,2007
191,Banco do Brasil S.A,610315,Laboratório do Escritor 2007,RJ,161690.01,2007
191,Banco do Brasil S.A,610357,"Suassuna 80 anos, o imperador do Brasil",RJ,412500.0,2007
191,Banco do Brasil S.A,610428,"Exposição Réplica e Rebeldia: Artistas de Angola, Brasil, Cabo Verde e Moçambique",SP,148126.16,2007
191,Banco do Brasil S.A,610462,Nova Capella,RJ,130000.0,2007
191,Banco do Brasil S.A,610463,Demônios (Os),DF,360000.0,2007
191,Banco do Brasil S.A,610480,Modinhas e Choros - Uma Canção Brasileira,SP,32000.0,2007
191,Banco do Brasil S.A,610500,Parabéns Braguinha,RJ,160000.0,2007
191,Banco do Brasil S.A,610507,Di Cavalcanti - Cronista de Seu Tempo,SP,464829.88,2007
191,Banco do Brasil S.A,610516,"Assim Vivemos - Festival Internacional de Filmes Sobre Deficiência  
",RJ,222000.0,2007
191,Banco do Brasil S.A,610589,Projeto Reações,RJ,43859.94,2007
191,Banco do Brasil S.A,610637,Cena Contemporânea 2007 - Festival Internacional de Teatro de Brasília,DF,150000.0,2007
191,Banco do Brasil S.A,610660,Música em Conversa,RJ,63000.0,2007
191,Banco do Brasil S.A,610689,Banco do Brasil e as Artes Gráficas,RJ,176800.0,2007
191,Banco do Brasil S.A,610740,Dia de Verão (Um),RJ,400000.0,2007
191,Banco do Brasil S.A,610902,Marilá Dardot - Sob Neblina [em segredo],RJ,80000.0,2007
191,Banco do Brasil S.A,610918,Panorama de Vídeo- Criação no Brasil ( Título  Provisório) 1ª Edição,SP,49998.27,2007
191,Banco do Brasil S.A,610924,Música do Pan (A),RJ,325000.0,2007
191,Banco do Brasil S.A,611053,Rossellini TV Utopia ,RJ,134988.4,2007
191,Banco do Brasil S.A,611136,Para Sempre Noel,RJ,134420.0,2007
191,Banco do Brasil S.A,611248,Festival Internacional de Londrina 2007,PR,282153.57,2007
191,Banco do Brasil S.A,611257,Independência ou Morte? Festival de Música Independente,SP,144000.0,2007
191,Banco do Brasil S.A,611304,Mostra Estudantil de Teatro,RJ,52980.0,2007
191,Banco do Brasil S.A,611418,José Mojica Marins - Retrospectiva da Obra,SP,54740.16,2007
191,Banco do Brasil S.A,611627,Fragmentos de Sonhos do Menino da Lua,DF,81942.0,2007
191,Banco do Brasil S.A,611719,Programa Educativo - Artes Visuais - 2007,DF,519318.0,2007
191,Banco do Brasil S.A,611773,Supernovas,SP,108750.0,2007
191,Banco do Brasil S.A,61464,Festival Internacional de Animação do Brasil Anima Mundi 2006 2007,RJ,19921.9,2007
191,Banco do Brasil S.A,61876,Renato Russo - A Peça (Título Provisório),RJ,87000.0,2007
191,Banco do Brasil S.A,62031,Diálogos e reflexões - Encontros com a arte,SP,26700.0,2007
191,Banco do Brasil S.A,62190,Plano Anual de Trabalho da Sociedade Amigos da Cinemateca-2006,SP,40000.0,2007
191,Banco do Brasil S.A,62491,Motamoros,SP,121000.0,2007
191,Banco do Brasil S.A,62878,Música sacra e de devoção - RJ,SP,23740.0,2007
191,Banco do Brasil S.A,62907,Ônibus Educativo - Grande São Paulo,SP,102370.0,2007
191,Banco do Brasil S.A,62998,Samba-Rock e Outros Enredos (O),SP,50690.0,2007
191,Banco do Brasil S.A,63535,Samba de breque e outras bossas,RJ,212000.0,2007
191,Banco do Brasil S.A,63569,Olhares Neorealistas  ( Ex: Neorealismo Poesia do Real )  ,RJ,96355.0,2007
191,Banco do Brasil S.A,63718,Tomie Ohtake Esculturas,SP,50000.0,2007
191,Banco do Brasil S.A,63996,Cinema Nacional Legendado e Audio Descrito,RJ,146000.0,2007
191,Banco do Brasil S.A,64175,Foto Arte Brasília - V,DF,18000.0,2007
191,Banco do Brasil S.A,64192,Ação Educativa da Exposição Impressões Originais,SP,29462.72,2007
191,Banco do Brasil S.A,64708,Armorial,RJ,153616.5,2007
191,Banco do Brasil S.A,65005,Diálogos com Molly Bloom,RJ,198800.0,2007
191,Banco do Brasil S.A,65029,Dá um jeitinho aí!,RJ,50000.0,2007
191,Banco do Brasil S.A,65698,É Tudo Verdade Festival Internacional de Documentários (12º) ,SP,195000.0,2007
191,Banco do Brasil S.A,65744,Programa Dramaturgias CCBB - 2007,SP,160000.0,2007
191,Banco do Brasil S.A,65922,"Cordas, Contos e Cantos",DF,10250.0,2007
191,Banco do Brasil S.A,67542,"Alemanha, Um Olhar Feminino ",RJ,36376.0,2007
191,Banco do Brasil S.A,67545,"Fassbinder,Um Anarquista Romântico ",RJ,30000.0,2007
191,Banco do Brasil S.A,67645,Isumavut - A Arte de Nove Mulheres do Ártico Canadense,DF,30000.0,2007
191,Banco do Brasil S.A,67813,Revisão do Cinema Novo ,RJ,51278.5,2007
191,Banco do Brasil S.A,67985,"Ação Educativa - Exposição ""Anish Kapoor""",SP,109093.46,2007
191,Banco do Brasil S.A,68220,Trópicos (Os),RJ,300837.85,2007
191,Banco do Brasil S.A,68221,Lusa - A Matriz Portuguesa,SP,210941.67,2007
191,Banco do Brasil S.A,68332,Pensamentos Instigantes 2007,SP,279430.0,2007
191,Banco do Brasil S.A,68419,Cinesul 2007 Festival Ibero-Americano de Cinema e Vídeo ,RJ,150000.0,2007
191,Banco do Brasil S.A,68426,Quartet,SP,130000.0,2007
191,Banco do Brasil S.A,68451,Mostra do Filme Livre - 2007 ,RJ,90000.0,2007
191,Banco do Brasil S.A,68596,Mediação em Arte-Educação - Educativo CCBB - 2007,SP,600000.0,2007
191,Banco do Brasil S.A,68606,Estação música,SP,31077.5,2007
191,Banco do Brasil S.A,68641,Relato íntimo de Madame Shakespeare (O),SP,497500.0,2007
191,Banco do Brasil S.A,68769,Mostra TV e Grandes Autores ,RJ,108240.0,2007
191,Banco do Brasil S.A,69084,Sementes,RJ,165081.0,2007
191,Banco do Brasil S.A,69298,E o Som Se Fez ,RJ,60000.0,2007
191,Banco do Brasil S.A,69430,Clube do Choro - 30 Anos,DF,200000.0,2007
191,Banco do Brasil S.A,69520,Cinema de Assalto,RJ,45386.5,2007
191,Banco do Brasil S.A,69523,Ineditos No Rio 2007 ,RJ,63442.2,2007
191,Banco do Brasil S.A,69531,Mostra Melhores do Ano ,RJ,49000.0,2007
191,Banco do Brasil S.A,69547,Brasil Caboclo de Cornélio Pires - São Paulo (O),SP,160000.0,2007
191,Banco do Brasil S.A,69627,Brasil Caboclo de Cornélio Pires (O),SP,200000.0,2007
191,Banco do Brasil S.A,69682,Câmara Guarnieri no Centro Cultural Bando do Brasil no Rio de Janeiro (RJ),SP,88500.0,2007
191,Banco do Brasil S.A,69685,Câmara Guarnieri no Centro Cultural Banco do Brasil em Brasília (DF),SP,86000.0,2007
191,Banco do Brasil S.A,69696,Poço (O) - Cia Le Plat Du Jour,SP,157500.0,2007
191,Banco do Brasil S.A,69721,Cronicamente Viável  Jornalismo e Literatura n Internet A Informação e a Imaginação no Mundo Virtual,SP,196500.0,2007
191,Banco do Brasil S.A,69725,Sessão Criança 2007,RJ,100000.0,2007
191,Banco do Brasil S.A,70086,UK Brutal  Mostra de Cinema ,RJ,60000.0,2007
191,Banco do Brasil S.A,70151,Casulo,DF,25274.0,2007
191,Banco do Brasil S.A,70405,Braguinha  100 anos  Homenagem do Cinema Brasileiro ,SP,35000.0,2007
191,Banco do Brasil S.A,70441,FotoRio 2007 - O Tempo Instantâneo na Vida e na Fotografia,RJ,300000.0,2007
191,Banco do Brasil S.A,70492,Exposição Auto-Retrato Falado,RJ,180000.0,2007
191,Banco do Brasil S.A,70527,Mostras Exposições Itinerantes do Centro Cultural Banco do Brasil,SP,40000.0,2007
191,Banco do Brasil S.A,70582,Retrospectiva Arnaldo Jabor 40 anos de Opinião Pública,SP,92000.0,2007
191,Banco do Brasil S.A,70634,Cine Cufa ,RJ,50000.0,2007
191,Banco do Brasil S.A,70769,Retalhar 2007,RJ,80012.0,2007
191,Banco do Brasil S.A,70778,Domingo CCBB,DF,150000.0,2007
