cpf_cnpj,incentivador,nro_projeto,nome_projeto,uf_projeto,valor_incentivo,ano
191,Banco do Brasil S.A,158637,Exposição Ai Wei Wei,SP,2450000.0,2019
191,Banco do Brasil S.A,160622," ""Pirotécnico Zacarias - Murilo Rubião 100 anos""",MG,1000000.0,2019
191,Banco do Brasil S.A,164394,Mostra Brasileirinhos,SP,225819.58,2019
191,Banco do Brasil S.A,170914,Premio Select Arte e Educação - segunda edição,SP,60000.0,2019
191,Banco do Brasil S.A,171574,Flexões Performáticas,RJ,30000.0,2019
191,Banco do Brasil S.A,172375,8ª Edição Seleção Brasil em Cena,RJ,30000.0,2019
191,Banco do Brasil S.A,177480,Jean-Michel Basquiat &#x2013; Obras da Coleção Mugrabi (itinerância),SP,50000.0,2019
191,Banco do Brasil S.A,178291,JANELA DA DRAMATURGIA - 6ª EDIÇÃO,MG,23663.0,2019
191,Banco do Brasil S.A,178901,Macunaíma,RJ,1000000.0,2019
191,Banco do Brasil S.A,179553,Buster Keaton - O mundo é um circo,RJ,76991.78,2019
191,Banco do Brasil S.A,179565,CINEFOOT-FESTIVAL DE CINEMA DE FUTEBOL 10 ANOS (Titulo Provisorio),RJ,30000.0,2019
191,Banco do Brasil S.A,180210,A Arte é Mulher,RJ,150000.0,2019
191,Banco do Brasil S.A,180309,Programa CCBB Educativo - Arte e Educação,MG,2800000.0,2019
191,Banco do Brasil S.A,180787,Exposição JARDINS DO TEMPO,SP,473000.0,2019
191,Banco do Brasil S.A,181065,4&#730;CINEFOOT EXTRAORDINÁRIO,RJ,4920.0,2019
191,Banco do Brasil S.A,181521,  MOSTRA DE FILMES A BELEZA SOMBRIA DOS MONSTROS,RJ,127750.0,2019
191,Banco do Brasil S.A,181591,No Rastro do Crime: O Cinema Policial Brasileiro,RJ,22800.0,2019
191,Banco do Brasil S.A,181874,50 anos de realismo - Do fotorrealismo à realidade virtual,SP,600000.0,2019
191,Banco do Brasil S.A,182152,O Realismo Social no Cinema de Mike Leigh,RJ,111992.61,2019
191,Banco do Brasil S.A,182277,Dança em Trânsito 2019,RJ,90000.0,2019
191,Banco do Brasil S.A,182357,A PONTE ,SP,500000.0,2019
191,Banco do Brasil S.A,182648,Festival Internacional de Harpas 2019,RJ,180000.0,2019
191,Banco do Brasil S.A,182691,Acorde! O cinema de Spike Lee,RJ,53706.0,2019
191,Banco do Brasil S.A,182728, Björk Digital,SP,1000000.0,2019
191,Banco do Brasil S.A,183133,SCORSESE,RJ,353150.0,2019
191,Banco do Brasil S.A,183505,Hoje o escuro vai atrasar para que possamos conversar,SP,38089.0,2019
191,Banco do Brasil S.A,183947,Cinemateca Capitólio Petrobras - Programação Especial 2019,RS,118000.0,2019
191,Banco do Brasil S.A,184090,Madrugada no Centro - 2019 / 2020,RJ,100000.0,2019
